squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
40694,99,1,1,18,57581,8,7,1999,0,1,338,3042,929,0,34,4077703.9
94532,27,0,0,28,68592,3,3,2017,0,1,5959,824,1079,1,15,9455571.7
41269,28,1,1,70,27131,3,7,2019,0,1,9458,8594,661,1,86,4136202.9
12376,56,0,1,79,80060,10,1,2009,1,1,3177,7284,9992,1,9,1248053.9
29435,69,0,1,19,48467,3,7,1991,0,0,3899,8130,5733,1,10,2948686.1
891,25,1,0,14,8816,1,7,2020,1,0,6195,8027,7398,0,70,94306
81901,89,1,1,59,82667,4,6,2012,0,1,7253,4565,7729,0,83,8200054.2
8138,59,0,0,39,45026,4,4,2014,0,1,57,7754,2821,1,58,815961.4
87901,43,1,0,57,44763,9,3,2008,1,0,6765,4337,6371,1,94,8798163.8
43845,23,0,0,57,76539,6,3,2019,0,1,302,867,7440,1,77,4390445.9
30858,28,1,1,32,24343,8,1,1997,0,0,2575,2710,6749,1,86,3093387.7
80323,100,1,0,86,49703,3,8,1995,1,0,5662,8850,3838,0,92,8045525.5
56727,76,1,0,99,90257,6,9,2016,1,0,5838,8336,2880,1,89,5679000.6
15765,33,1,0,13,13451,3,3,2019,1,0,1003,3215,6646,0,44,1582487.9
86276,45,1,0,93,36645,6,10,2008,1,1,895,925,9951,1,35,8635652.8
2011,61,1,1,37,88163,4,10,2019,1,0,9543,5105,4850,0,68,208435.9
30187,55,1,1,82,37034,9,2,2011,1,1,8079,5017,7074,0,60,3031862.1
95795,48,0,0,69,17479,8,7,2012,1,0,2275,5958,9842,1,97,9585545.2
72820,87,0,0,69,91405,7,6,2008,0,0,6740,8697,7479,1,68,7285517.8
13550,43,1,0,37,43418,8,2,2014,1,0,2437,4308,9404,1,67,1362271.4
72781,12,0,0,25,44361,10,2,2019,1,1,2119,3025,3159,1,72,7280626.9
80294,65,0,1,67,67050,8,6,2010,0,0,8307,6558,8984,1,16,8040382
88086,97,0,1,41,64033,8,2,2007,1,0,1572,5277,7131,0,27,8817211.7
22939,37,0,1,25,92862,4,6,2012,1,1,3285,7116,728,1,97,2297898.2
68188,23,0,1,48,26178,4,6,2012,0,1,9355,7231,2638,0,90,6828051.2
32244,67,1,1,87,99261,8,4,2001,0,0,8227,5168,1955,0,68,3239674.1
47894,3,1,1,52,85985,5,6,1996,1,0,7893,2905,4229,1,17,4799734.6
16960,39,1,0,28,62240,10,9,2002,1,1,4044,2861,4423,1,67,1700327.2
15330,33,0,0,23,92191,7,1,2009,1,1,9370,7917,2806,1,20,1535813.9
60443,81,0,0,37,43492,8,8,2017,0,0,1402,4592,629,0,99,6046307.7
26304,79,0,0,23,53935,2,2,2006,1,1,5209,1391,3662,0,94,2632641.6
60619,62,1,1,93,93976,7,4,2020,0,1,3414,7498,2327,0,61,6076849
53690,5,0,1,88,6539,4,8,2000,0,0,783,6981,2795,0,92,5375387
21104,12,0,1,86,21135,8,6,2008,0,0,8164,7067,4700,1,7,2117222.8
98551,68,0,1,78,85725,2,8,1992,0,1,1830,9237,6322,1,49,9860229.2
61238,70,1,0,39,92628,8,7,2013,0,1,4070,5767,7147,1,0,6131806.3
40846,23,1,1,3,65290,8,8,2014,1,1,8833,4877,5654,0,12,4089009.4
90262,97,0,1,45,58562,10,10,2008,0,0,3904,7443,6548,0,83,9035172.8
30322,54,0,0,7,27859,8,7,2015,0,0,1680,8794,5797,0,45,3032885.5
35503,12,1,1,5,5680,6,8,1992,0,1,7685,6884,8212,1,36,3557443.2
56701,27,1,1,36,27612,4,1,2009,0,0,7864,6314,7561,0,65,5679272.9
27786,79,0,1,45,6863,9,2,2001,1,0,5008,9584,2350,1,66,2783279.1
17685,13,0,1,46,5544,3,4,1997,1,1,4525,5811,4951,0,97,1772972.7
36871,80,0,1,71,83409,2,4,2005,1,1,7399,3115,9051,1,8,3692818.5
66070,38,1,1,10,28904,1,4,1997,1,0,9697,7179,8243,1,85,6616285.7
78004,71,1,1,96,39708,10,10,1990,1,1,4527,2138,9101,1,24,7816750
11998,61,1,1,53,75319,3,9,1996,1,1,5529,198,526,1,60,1208637.6
27176,60,0,1,26,19848,3,7,1993,0,0,6042,2264,5933,1,71,2724809.3
79517,9,1,0,45,75550,6,2,2000,1,1,8360,9493,4927,1,100,7955735
99367,5,0,1,21,74910,9,9,2003,1,1,9239,4715,7584,1,70,9942514.3
94222,26,0,0,75,25384,3,8,1990,0,0,5350,3550,5626,0,96,9424799
30144,93,1,1,94,75883,5,3,2019,0,1,7886,4098,3178,0,88,3024682.9
84688,40,0,0,45,46574,7,8,2017,1,1,5093,944,5519,0,2,8472631.7
58623,42,0,1,15,51826,1,7,1996,0,0,3185,9226,1000,1,44,5866256.6
97380,94,1,1,7,39343,9,5,2006,0,0,6798,2050,4760,1,53,9745017.6
16668,62,1,0,68,14451,10,10,2018,0,1,4303,7846,8185,0,66,1673885.8
73212,16,1,0,70,88064,4,6,2020,1,1,3789,6826,373,1,14,7329443
18053,51,0,0,5,411,1,1,2000,1,0,174,9186,958,0,70,1805820
3205,52,1,0,4,95483,5,10,2004,1,0,9186,4968,5284,0,6,323978.4
62506,72,0,0,54,43453,4,5,2003,0,0,3573,5284,6471,1,41,6252728.3
8394,36,1,1,23,96728,9,4,2011,0,1,7546,2949,4531,0,74,847621.1
88637,80,0,0,50,72632,6,2,2009,1,1,755,5076,1006,1,66,8866500.9
85275,61,1,0,97,66466,8,6,2006,1,0,7590,1064,8590,0,54,8540701.6
24420,46,0,0,27,25095,6,6,2001,1,1,501,1732,8264,1,16,2444385.1
52912,87,1,1,15,29874,8,2,2001,0,0,2340,7491,1932,1,35,5301627.1
6708,96,1,0,12,17450,1,5,1991,0,1,2487,6458,6994,1,55,674285.1
30514,83,1,0,73,69989,5,4,2014,1,1,7080,8053,9267,1,39,3061149.4
87543,85,0,1,10,85635,9,6,2017,0,0,4940,1464,2064,1,70,8758617.7
48324,27,1,0,80,34094,7,9,2001,1,0,7317,6159,8711,1,56,4840107.1
43247,6,0,0,9,7804,8,8,2019,1,0,9115,6839,457,0,32,4326266.9
48932,96,1,1,4,11534,3,3,2015,0,1,257,7363,2003,1,5,4900232.5
926,57,1,0,94,59625,1,1,2017,1,1,5063,6310,3352,0,16,105869.7
61039,89,0,1,89,33654,5,8,2020,1,0,8374,2465,3380,0,23,6113757
57967,52,1,1,68,20438,1,10,1998,0,0,5172,8075,9307,1,92,5802218.8
24313,46,1,0,53,79612,5,8,2003,1,0,1365,1075,8026,1,55,2438137.3
65546,74,1,0,21,48157,2,8,2011,1,0,1708,6526,9585,0,3,6559358.1
58284,35,1,0,73,21375,7,8,2006,1,1,4127,8457,8545,1,21,5838204.6
65417,66,0,0,82,52099,4,9,1994,0,0,5200,4265,9854,0,72,6550299.4
67724,64,1,1,32,21319,5,1,1991,0,1,9339,6052,7552,0,72,6780960.1
62039,56,0,0,41,42570,8,7,2006,1,0,1876,5443,3112,0,63,6205356.6
55369,37,1,0,52,30414,10,4,2020,0,0,4601,6754,7264,0,50,5546033
27592,14,0,1,24,21238,9,5,2019,0,1,9886,4315,1454,0,59,2765037.9
99757,15,1,1,34,27168,3,4,1995,0,1,132,5236,4136,1,55,9983872.5
56256,84,1,1,84,50132,8,8,2001,0,1,3473,717,3519,1,61,5639542.1
79718,53,0,0,89,92403,7,7,1998,0,1,4743,1691,5447,1,92,7973973.8
77913,6,0,0,82,89070,9,3,2010,0,0,6930,9386,595,1,75,7794411
11169,97,1,1,97,16604,4,9,1990,0,1,2978,2048,3099,0,2,1135694
15723,100,0,1,5,58404,6,4,2017,0,0,2554,6862,4881,1,94,1576275.7
40806,34,1,1,71,30320,9,7,2014,0,1,6778,779,9944,1,22,4089457.4
39348,26,1,1,65,89279,1,4,1990,1,0,6637,9738,2029,0,45,3945410
17762,59,1,0,40,5346,4,10,1999,0,0,6834,51,4847,0,56,1782317.9
16006,64,1,0,81,51164,8,7,2014,1,1,5205,4975,771,0,58,1606879.4
49026,22,0,0,12,6161,3,8,2011,1,0,6192,9430,5045,1,56,4904339.1
43905,58,0,1,49,77800,3,9,2014,1,1,1108,8561,4118,1,29,4396172.4
45323,16,1,1,60,64002,9,7,1999,1,1,4067,1691,3072,0,64,4537806.9
37656,7,0,0,87,83215,6,8,2000,0,0,3590,4798,2062,0,91,3773756
96151,75,1,1,100,77044,4,3,1993,0,0,481,9967,2182,0,81,9629194.3
61788,26,0,0,39,65261,5,7,2000,1,0,1256,3981,7056,0,70,6183155
4933,77,0,0,3,68463,7,5,1995,0,0,8050,2871,7606,1,70,494065.5
36905,38,0,0,96,69830,2,7,2004,0,0,9950,2629,6521,0,47,3694640.4
5589,17,1,1,64,29337,4,3,2010,0,0,2946,2894,5968,0,57,571738
83526,38,1,1,84,98333,4,10,2002,0,0,4920,3764,6396,1,95,8368737.2
62166,68,1,1,42,23510,8,6,2009,0,1,800,456,6333,1,51,6222231.9
82953,36,0,0,94,10967,5,1,1992,1,0,9535,9545,4761,1,60,8301213.2
97895,1,0,1,45,50340,8,4,2013,1,0,5932,1618,8826,0,21,9796308.3
69265,11,0,1,83,37564,1,9,1998,1,1,6004,4723,3554,0,16,6931554.8
85476,36,1,0,44,83386,9,7,1992,0,1,6698,6043,2385,1,76,8553019.2
50251,14,1,1,53,46201,9,5,1999,1,1,1647,3810,8472,1,64,5037541.9
11484,92,1,0,4,32303,10,2,2006,0,0,4233,6506,1064,1,90,1153872.6
17315,4,1,0,80,51611,1,2,2001,1,1,5949,4237,8214,1,3,1740209.1
36511,57,1,0,12,58072,1,6,1994,0,1,5545,9658,4371,0,13,3653650.4
88307,62,1,1,11,17575,3,5,2005,0,1,9220,6850,3601,0,18,8837519.5
27900,1,1,0,96,47836,9,3,2005,1,1,5210,7900,8036,1,52,2796434.5
78199,93,0,1,15,19890,9,10,2003,1,0,4837,2752,9535,1,94,7825365.3
21912,73,0,0,42,87120,3,8,2020,1,1,8105,249,7551,0,16,2195690
9374,93,0,1,64,2532,9,1,1998,0,1,3792,3120,5675,0,36,948170.8
89490,98,0,0,47,1906,2,4,2003,1,0,7956,8045,8086,0,92,8951286.3
43204,26,0,0,60,66353,10,7,2015,0,1,7185,148,8234,0,62,4322921.5
16357,96,1,1,15,67409,3,10,1997,1,0,6899,9041,3010,1,50,1640789.7
88997,90,1,0,84,63734,7,2,2003,1,0,6367,5762,4101,1,21,8909466.3
36705,38,0,1,23,94515,5,2,2010,0,1,2585,6833,2254,1,72,3676738
63751,77,1,1,37,46897,5,4,1991,0,0,4432,7487,7899,1,93,6383612.1
98419,62,0,0,18,55349,5,7,2017,0,1,2894,7103,2331,1,50,9844171.7
21167,27,1,0,66,49280,10,4,2013,0,0,4548,6383,5942,0,55,2121941.3
11629,92,1,1,64,29180,4,6,2010,0,0,320,1148,2780,0,54,1173671
60278,96,0,1,38,27336,10,10,2020,1,1,1956,934,8444,1,75,6032040
84619,27,1,0,35,11177,7,9,2006,1,1,7529,8056,4043,1,27,8468432.6
33779,69,1,1,46,93149,2,6,2009,0,1,6656,1594,3027,1,80,3387381.9
85134,65,0,1,94,33732,8,10,2018,0,0,9053,1150,4443,0,87,8522625.8
70137,41,0,0,85,87234,6,2,1998,0,1,4538,3321,2488,1,36,7018139.8
94839,98,1,0,94,99526,4,3,2001,1,0,408,4915,8676,0,17,9488360.1
13735,92,0,1,1,81466,4,8,2001,1,0,3610,898,9140,1,6,1378845.1
42940,15,1,0,95,82359,1,9,2012,1,0,880,9484,8983,1,56,4302940.2
55144,48,1,1,87,50758,3,7,2011,1,1,2299,543,608,0,97,5525409.1
63505,37,1,0,5,794,10,9,1999,1,0,1791,981,6664,1,43,6354413.9
31869,19,1,0,51,54028,2,6,2012,0,0,1412,5277,9685,1,2,3191873.2
79857,62,0,0,46,16261,3,10,2018,1,1,4707,1272,7222,1,60,7988061.8
21796,25,0,1,8,21907,4,3,2009,1,0,2344,8818,7677,1,88,2184961.9
5724,31,1,1,24,54529,6,5,2007,1,1,4580,6318,389,1,2,580503.7
79837,56,0,1,61,9646,10,3,2019,0,0,6045,4814,9432,0,41,7991469.9
68856,98,1,1,57,91700,10,6,2019,0,1,7138,4102,4573,1,3,6893304.9
6473,56,0,1,35,81925,2,9,1992,0,0,822,5489,856,1,9,651720.2
20159,23,1,1,54,38198,7,4,2001,0,0,6989,1853,5748,1,61,2024367.1
76995,87,0,1,50,36733,5,2,2007,1,1,7098,5945,9732,1,30,7706348.7
51461,45,1,1,28,7520,1,4,2017,1,0,1861,1316,937,1,79,5152982.7
57104,9,1,1,49,98123,3,2,2017,1,0,1420,9330,3232,1,58,5717757.7
64834,64,1,0,17,15351,7,7,2013,0,0,3719,5893,8109,1,38,6490258.3
60162,93,1,0,9,69653,5,9,2014,1,1,874,2635,901,1,24,6020751.4
88942,46,1,0,68,10789,3,3,1993,0,0,2778,9520,5032,0,53,8900440.3
35551,82,1,1,4,93906,6,5,1999,0,0,1082,9949,1810,1,96,3562999.9
63076,8,1,1,54,43957,2,6,2019,1,1,8663,9637,3597,1,50,6318959.9
69073,4,0,1,7,79740,8,1,2011,1,1,7827,3534,8094,0,77,6911097.1
62979,58,1,0,85,85267,7,7,1996,1,0,4145,9449,3176,1,88,6301868.6
97328,43,0,1,83,21032,6,4,1990,1,1,8767,5270,7998,0,72,9739502
83520,50,0,0,78,49694,1,8,2000,1,1,4440,3848,1531,1,94,8354366
77791,94,1,0,67,54273,5,5,2009,1,0,2582,2734,7158,1,61,7786745.9
45215,81,1,0,40,21573,8,8,2007,1,0,5896,4706,5647,0,6,4528000.7
12012,78,0,0,83,87662,8,9,2018,0,1,2412,7689,3477,0,55,1210218.8
55113,22,1,1,12,52712,10,8,2016,0,1,2108,3446,424,0,10,5519790.6
39298,78,0,1,40,8190,7,3,2008,0,0,9636,1714,8879,0,84,3934536.8
83705,94,0,0,27,39119,2,10,2008,0,0,6632,1689,8323,0,80,8372582.8
84039,59,1,0,82,68337,4,8,1995,1,1,344,9885,1044,0,72,8415253.5
61089,8,1,0,14,37124,5,7,1991,0,1,8139,8026,4614,0,91,6112177.1
73080,96,1,0,28,17491,3,2,1990,0,1,2800,3779,7387,1,31,7311244
31501,57,0,1,67,15589,2,7,2013,0,0,5054,6403,9966,1,84,3157956.3
39170,54,1,1,41,54522,7,10,2005,0,1,2427,8845,6661,1,18,3926220.5
41000,5,0,1,8,99402,2,7,1991,1,0,7245,4667,3178,0,60,4101893.1
27803,8,0,1,75,93214,10,7,2008,1,0,2798,9431,3368,0,4,2784033.8
13910,75,1,1,80,16214,1,3,2015,0,1,1194,2917,6005,1,95,1404398.5
91275,17,0,1,21,86999,7,6,1999,1,1,5497,2263,6175,0,10,9133455.9
60018,28,1,0,64,42617,4,5,1992,1,1,554,7137,2240,1,52,6008211.2
3237,82,1,0,99,56257,4,9,2008,0,1,7466,8347,6885,0,54,333538.8
65946,98,0,1,63,35928,1,8,2015,0,1,5802,1095,2265,1,48,6597608.5
84696,69,0,1,25,76100,7,4,1991,0,1,6935,5142,5449,0,59,8472972.1
8392,81,1,0,97,90768,1,1,1998,1,1,5071,7075,260,0,53,848992.8
29063,54,1,1,100,37116,3,9,2020,0,1,2467,4910,2759,1,62,2916890
84148,97,1,0,100,48583,2,10,2005,1,1,9349,9814,9226,0,12,8418964.5
67210,22,0,1,68,63246,3,9,2018,0,1,4144,1204,3753,1,32,6731422.8
61129,44,1,1,33,91577,10,3,2008,1,0,8553,6798,3760,0,65,6121496.8
63416,94,0,0,72,10070,1,8,2016,1,1,3566,6130,6972,1,19,6347507.6
12636,70,0,1,28,96190,2,2,2019,1,1,9656,8846,5189,0,35,1269858.9
70806,79,0,1,62,84562,6,10,2011,1,1,7008,7774,4910,0,20,7089274.1
29589,44,1,1,53,47268,6,5,1999,0,0,4510,9146,3708,1,64,2968021.9
14621,40,0,0,41,31633,4,4,1996,0,0,9586,6957,7676,0,53,1465123.6
28281,49,0,0,33,78659,8,1,1998,0,0,8210,8529,3178,1,33,2829887.8
1832,94,0,1,76,74108,4,8,1992,1,1,1757,7469,4841,0,64,190497.2
77216,46,0,0,57,18773,4,5,2007,1,1,578,7732,732,1,92,7723483.7
80909,44,0,0,37,28216,2,9,2019,1,1,1151,6421,5987,1,63,8094783.9
64411,88,0,0,28,7876,3,5,2016,0,0,5730,1854,1049,1,26,6443803.6
42490,73,0,1,20,25477,10,3,2012,1,1,4773,3534,8652,1,42,4252006.2
32724,84,0,0,27,85317,8,4,2021,0,0,6354,4899,6254,1,21,3273920.1
4502,94,0,1,90,92912,8,6,2002,0,1,6372,8791,6144,1,52,462779.2
95464,28,1,0,88,91646,3,7,2010,1,1,5369,3335,3620,1,61,9552982
27541,55,1,0,75,93110,6,2,1996,1,0,3935,87,4089,1,33,2765257.6
42648,55,1,0,61,65569,5,3,2010,1,1,8489,5873,9793,1,75,4271244
80002,42,1,0,76,67080,8,2,2015,1,1,5678,8046,1316,1,73,8007425.5
99145,95,1,1,48,28897,2,8,2011,1,0,3903,4181,494,0,87,9923111.1
70574,11,0,0,72,58731,5,2,2016,1,0,4972,746,7814,0,80,7064747.6
8096,90,1,0,27,30060,4,6,1992,0,1,2672,3488,6019,0,55,815549.2
12757,15,0,1,89,87595,4,7,1992,1,1,9361,3240,5501,1,59,1287195.2
29480,66,1,1,77,60901,6,1,2018,0,1,4555,7640,819,1,5,2958907.8
85503,42,0,1,20,44949,2,8,1997,0,1,5317,33,4883,1,16,8553712.7
77851,35,0,0,98,68279,5,9,1999,1,0,5658,3181,3396,0,23,7788297.9
35352,89,1,1,18,10826,8,2,2020,1,0,8670,8810,9640,1,54,3540142
96720,14,1,1,27,35971,8,9,1994,0,0,9849,1645,5331,1,97,9680680.4
6629,41,0,1,32,903,2,1,2004,1,0,8331,9361,8250,0,70,666360.4
2210,29,1,1,51,16373,8,7,2019,1,0,440,2468,250,0,73,230691.9
32476,14,1,0,32,85745,5,6,2006,0,0,7818,661,6864,0,69,3251348.6
70837,57,1,1,35,67452,9,1,2013,0,1,9709,5388,2684,0,68,7089763.3
54042,17,1,1,76,59660,7,6,2008,1,0,2160,5116,5976,0,32,5419304.8
98939,21,0,1,13,60876,6,9,2000,0,1,1449,4146,4587,0,53,9899616
62871,76,1,0,30,94649,1,1,2007,1,1,7769,4322,7549,1,74,6290336.7
67959,65,0,1,3,21015,3,5,2005,0,0,9689,5034,128,0,54,6798522.5
70614,38,0,1,9,23939,2,10,1994,1,0,8522,9457,4,0,87,7064089.4
12877,83,0,0,64,73010,7,1,2021,0,0,4350,2180,1748,0,36,1291196.1
90947,75,1,0,8,48980,8,3,2020,0,0,6379,653,6760,1,59,9098966
58619,86,1,0,61,70423,3,2,2014,1,1,7249,342,8815,0,71,5867256.4
55617,24,1,1,55,69618,1,10,2019,1,1,2478,1511,6282,0,22,5572546.9
59318,7,1,0,23,57847,6,1,2001,0,0,7247,7051,2347,1,82,5938361.1
31505,13,0,1,6,50880,9,5,1991,0,1,729,5519,2353,1,15,3153329.1
4280,98,1,1,41,58746,2,4,2018,0,1,6036,5694,1648,1,24,437389.8
25394,71,0,1,83,81035,2,7,2019,1,0,7256,6823,5539,1,76,2543531.9
8353,53,0,1,88,26753,3,8,2021,1,0,3371,1804,8863,1,69,847023.1
55871,52,0,0,91,23098,1,8,2000,1,1,678,6507,1096,1,22,5588933
81440,29,1,0,50,53000,8,10,2011,1,0,530,7022,770,1,10,8150830.1
32037,74,1,0,15,12406,1,6,2013,0,1,1969,240,3612,1,59,3206943.3
80426,15,1,1,99,24,8,5,2003,0,0,1905,9643,828,0,14,8053552.3
90339,74,0,0,3,64736,10,8,2007,0,0,4282,3627,5730,0,57,9034852.7
86848,93,1,0,56,76229,5,5,1992,1,1,9493,8925,7261,1,14,8691290.2
97435,90,1,0,67,62817,2,3,1990,0,0,2229,9850,1498,1,28,9752191
28760,63,1,0,3,88425,7,5,2013,0,1,8705,7836,1888,1,73,2878626.3
18209,51,1,0,60,55396,2,1,2017,1,1,6216,6588,2834,1,20,1829917.7
628,70,1,0,75,65323,8,6,2020,0,0,7428,2642,8591,0,16,68498
85637,43,0,0,19,11785,9,9,2008,0,0,7098,678,1377,0,23,8565946.8
70630,24,1,1,99,69241,10,7,2012,0,0,2449,2510,356,1,61,7073702.2
32282,48,0,0,97,72866,4,6,2003,1,1,672,2704,8687,1,98,3234723.3
96877,77,1,0,94,77155,2,1,1992,0,0,9944,5824,7896,1,67,9692657.2
71673,98,0,1,28,15094,9,5,2012,1,1,608,9691,3708,1,11,7172397.2
48130,20,1,0,9,94092,6,9,1995,0,1,5002,8403,8016,0,28,4815765.5
86247,92,0,0,70,88098,3,10,2021,0,1,9631,6981,9545,1,1,8630082.1
56361,40,1,0,22,81491,4,1,1995,0,0,110,3864,7982,1,62,5639699.5
50336,11,1,1,97,10616,3,10,1996,1,0,5190,9575,3644,0,66,5041774.6
69440,73,1,0,80,18003,6,7,2005,1,1,588,1062,4998,0,67,6951545.5
58882,25,1,0,60,32960,2,10,2008,0,0,1708,387,6959,1,40,5894427.8
33131,42,1,1,95,415,4,8,2000,1,1,6469,3527,2263,1,59,3320746
12463,2,0,0,51,19811,2,6,1990,1,1,9892,4415,5919,0,79,1247764
3166,87,1,1,73,21566,1,2,2009,0,1,2737,9233,7856,1,14,327022.9
19084,54,1,1,96,57116,1,3,2002,1,1,5774,7169,1737,1,56,1917423.2
22348,78,0,0,34,17454,10,9,2013,0,1,5562,2493,1155,0,12,2238999.3
65050,3,0,1,54,59668,6,4,2003,0,1,5764,2640,1450,0,7,6508789.3
29721,94,0,1,76,87271,5,3,2001,0,0,5160,5030,3075,1,45,2981160.1
50793,51,0,1,21,57949,4,9,2015,0,0,4263,8736,7527,1,53,5082950.5
68186,84,1,1,99,51178,10,4,1993,0,0,9946,2378,7960,0,72,6835138.3
11253,32,0,1,2,42949,8,3,2017,0,0,8762,5573,4700,1,99,1129352.7
41987,94,0,1,26,13554,6,1,2015,1,0,6361,935,7859,0,50,4203907.5
12425,17,0,0,85,9509,3,5,2013,1,0,6387,8467,7722,1,87,1248831.3
55434,55,1,0,97,98846,7,9,2015,1,0,9485,3863,5800,0,26,5547739.5
52353,13,1,0,81,70024,8,6,2021,1,0,4645,6667,439,1,54,5246946.1
93918,70,1,1,80,67961,2,2,2019,1,0,383,7585,5347,1,1,9404641.9
64312,22,1,1,89,21240,7,10,2012,0,0,9550,3567,4279,1,81,6438512.2
36558,40,0,1,24,31204,3,4,2004,0,1,3190,4409,6221,0,100,3659640.4
68575,56,1,0,26,16160,5,8,2014,1,0,6193,3809,4315,0,12,6864163.4
67665,100,1,1,61,78493,1,9,2004,1,1,2212,420,3814,0,97,6773957.4
24415,18,1,1,79,79354,6,6,2002,0,1,7712,8172,535,0,44,2452866.2
65222,63,1,1,98,34483,5,3,2021,0,1,476,7378,345,1,91,6532384.1
46276,33,0,1,67,23557,9,5,2004,1,0,9148,4860,8872,0,2,4632070.4
71398,36,0,1,83,7116,5,4,1992,0,1,6475,5973,5256,1,18,7143594.2
64894,8,1,0,28,18098,7,1,2002,0,1,8207,9981,1459,0,81,6495345.2
50556,43,1,0,34,10459,4,1,2021,1,0,4398,9748,929,0,44,5061327.1
9776,15,0,1,74,41623,1,4,2002,0,0,2334,3108,4855,0,6,984138.2
96347,68,0,1,55,87676,1,6,2018,1,1,9802,3929,6146,1,52,9637701.8
78357,13,1,0,98,15798,6,4,2016,1,0,2629,9034,2715,1,17,7839653.6
2744,62,1,1,4,67276,9,9,1998,0,0,1359,9623,1702,1,58,278798.8
90703,80,1,1,88,57686,7,3,2014,1,1,7611,5407,5166,1,69,9082664.4
57415,21,1,1,43,87484,4,3,2020,1,1,7766,2974,2542,1,64,5752367
85486,33,0,1,46,78442,1,7,1993,0,0,4228,1406,9078,0,7,8553308.3
90981,76,1,1,89,82475,10,4,2013,0,1,3249,515,4143,1,18,9107657.3
12989,47,0,0,95,84007,10,4,2017,1,0,4646,5025,6758,0,53,1306641.7
89561,54,1,1,92,87853,8,1,1993,0,0,1171,1845,8388,0,28,8968239.3
28828,63,1,1,11,27902,2,8,1998,1,0,852,4236,8810,1,39,2893152.8
50956,33,0,0,25,84479,5,9,2008,0,1,3939,7465,4395,0,16,5096675.8
13082,24,1,0,48,65999,2,7,2005,0,1,6406,5906,3153,1,49,1316514.5
30645,87,0,1,28,65853,7,9,2011,0,1,7360,8340,1029,0,42,3068569.1
87669,30,1,1,23,92149,8,3,2000,0,0,5640,1935,1483,1,2,8777427
3577,50,1,1,94,57999,10,10,1993,1,1,1661,3944,7744,0,22,366957.3
92943,43,1,0,9,53873,1,6,1994,0,1,990,6301,3284,0,58,9300361.4
34721,80,0,0,55,47564,1,3,2012,1,0,8493,9639,3776,1,6,3474091.2
34764,16,0,1,80,39261,1,2,2020,1,1,7869,9091,3542,0,3,3484320
51329,27,0,0,63,37986,9,4,1990,1,1,7702,5317,2643,0,81,5137918
77198,68,0,1,76,53958,2,3,2020,0,0,5289,6596,7458,1,70,7728649
59560,21,0,0,69,31501,4,10,1999,1,1,3889,5046,9067,1,44,5960180.9
28561,85,0,1,11,71233,10,6,1999,0,1,9667,9533,9495,1,46,2862521.9
24323,65,1,1,46,49113,2,10,1995,0,1,5226,5244,8458,0,4,2439231.5
74383,58,0,0,14,20734,7,5,1992,1,1,6646,9713,4524,0,63,7439935.2
93734,17,1,1,62,29088,5,4,1999,0,1,2504,3891,9778,0,69,9385146.9
30342,26,0,0,91,29644,5,10,2020,1,1,7782,3894,1512,1,81,3039602
69629,20,1,1,95,48419,7,8,2016,1,0,8397,9994,3072,0,90,6972311.6
70494,69,1,1,98,30556,3,3,2005,0,0,5652,6478,2516,0,70,7059376.5
2609,84,0,1,88,33910,4,10,2012,0,0,7248,6156,1871,0,5,270146.2
95610,12,1,0,28,16949,3,9,2003,1,0,3708,7069,8623,1,46,9567484.3
26046,6,0,0,52,7677,1,6,2002,0,0,7397,7035,8469,0,0,2609010.2
65309,69,0,0,27,20662,4,9,1991,0,1,1967,8462,9480,1,22,6532309.1
17872,82,1,0,89,40057,10,2,1992,0,1,5328,9057,2009,0,19,1791761.2
46735,54,1,1,28,74206,6,10,2014,1,1,930,2111,8908,1,70,4682390.4
50560,23,0,0,49,39164,5,6,2002,1,0,6472,6235,6268,0,15,5058512.2
19714,35,1,1,47,23007,7,7,2016,1,1,839,7972,2021,1,0,1983648.6
41132,53,1,1,53,72566,5,8,2004,1,0,3108,107,8127,1,45,4122535.4
47615,4,0,0,77,290,1,7,2006,0,0,4618,339,6305,1,3,4768372.6
16187,31,1,1,22,16768,4,5,2014,1,1,8179,2845,26,1,10,1626142.4
31616,59,0,1,35,28454,4,7,2008,0,1,4466,5674,1937,1,8,3166791.8
6551,52,1,1,3,82888,9,4,2018,1,0,5284,4222,7213,0,24,662414.8
34162,76,1,1,78,35560,6,9,2018,1,0,9530,5520,9275,1,84,3426173.8
23123,64,1,1,24,78425,9,8,2004,1,1,2847,9028,2260,0,41,2319772.4
65118,46,1,1,34,83042,4,1,2001,0,1,6403,7699,1081,1,53,6521916.1
52287,45,1,1,33,84580,6,6,2003,0,1,4820,8100,4220,1,52,5233872.3
86437,45,1,0,71,94679,8,9,2011,1,0,5509,2903,2860,1,25,8651644.1
53662,94,1,1,61,21744,8,2,2013,1,1,1995,8809,4294,1,84,5371947.3
27327,96,0,0,68,75406,10,9,1994,1,1,8888,9168,9852,1,94,2739443.4
13160,55,1,0,76,67551,6,9,1996,0,1,9049,8653,7606,1,62,1323840.6
99278,79,1,0,84,9586,3,8,2016,0,0,3816,8870,9718,0,63,9937148.6
